WORD,UK PRONUNCIATION,US PRONUNCIATION,URL,TRANSLATE
agreeable,[əˈɡriːəb(ə)l],[əˈɡriːəbl],https://dict.youdao.com/w/eng/agreeable/#keyfrom=dict2,adj.惬意的，易相处的
agreeably,[əˈɡriːəbli],[əˈɡriːəbli],https://dict.youdao.com/w/eng/agreeably/#keyfrom=dict2,adv.欣然，依照
agreed,[əˈɡriːd],[əˈɡriːd],https://dict.youdao.com/w/eng/agreed/#keyfrom=dict2,adj.商定的
agreement,[əˈɡriːmənt],[əˈɡriːmənt],https://dict.youdao.com/w/eng/agreement/#keyfrom=dict2,n.一致，协议
agricultural,[ˌæɡrɪˈkʌltʃərəl],[ˌæɡrɪˈkʌltʃərəl],https://dict.youdao.com/w/eng/agricultural/#keyfrom=dict2,adj.农业的
agriculture,[ˈæɡrɪkʌltʃə(r)],[ˈæɡrɪkʌltʃər],https://dict.youdao.com/w/eng/agriculture/#keyfrom=dict2,n.农业
ahead,[əˈhed],[əˈhed],https://dict.youdao.com/w/eng/ahead/#keyfrom=dict2,adv.在前
aid,[eɪd],[eɪd],https://dict.youdao.com/w/eng/aid/#keyfrom=dict2,n. & v.援助，救护
aids,[eɪdz],[eɪdz],https://dict.youdao.com/w/eng/aids/#keyfrom=dict2,n.(缩)艾滋病
ailment,[ˈeɪlmənt],[ˈeɪlmənt],https://dict.youdao.com/w/eng/ailment/#keyfrom=dict2,n.疾病
aim,[eɪm],[eɪm],https://dict.youdao.com/w/eng/aim/#keyfrom=dict2,n.目的 v.旨在，指向
aimless,[ˈeɪmləs],[ˈeɪmləs],https://dict.youdao.com/w/eng/aimless/#keyfrom=dict2,adj.无目的的
air,[eə(r)],[er],https://dict.youdao.com/w/eng/air/#keyfrom=dict2,n.空气，气派
aircraft,[ˈeəkrɑːft],[ˈerkræft],https://dict.youdao.com/w/eng/aircraft/#keyfrom=dict2,n.航空器
airline,[ˈeəlaɪn],[ˈerlaɪn],https://dict.youdao.com/w/eng/airline/#keyfrom=dict2,n.航线，航空公司
airliner,[ˈeəlaɪnə(r)],[ˈerlaɪnər],https://dict.youdao.com/w/eng/airliner/#keyfrom=dict2,n.定期航班
airmail,[ˈeəmeɪl],[ˈermeɪl],https://dict.youdao.com/w/eng/airmail/#keyfrom=dict2,n.航空邮件
airplane,[ˈeəpleɪn],[ˈerpleɪn],https://dict.youdao.com/w/eng/airplane/#keyfrom=dict2,n.飞机
airport,[ˈeəpɔːt],[ˈerpɔːrt],https://dict.youdao.com/w/eng/airport/#keyfrom=dict2,n.机场
airway,[ˈeəweɪ],[ˈerweɪ],https://dict.youdao.com/w/eng/airway/#keyfrom=dict2,n.航线
aisle,[aɪl],[aɪl],https://dict.youdao.com/w/eng/aisle/#keyfrom=dict2,n.过道，走廊
ajar,[əˈdʒɑː(r)],[əˈdʒɑːr],https://dict.youdao.com/w/eng/ajar/#keyfrom=dict2,adv.半开的
alarm,[əˈlɑːm],[əˈlɑːrm],https://dict.youdao.com/w/eng/alarm/#keyfrom=dict2,n.惊慌，警报
alarming,[əˈlɑːmɪŋ],[əˈlɑːrmɪŋ],https://dict.youdao.com/w/eng/alarming/#keyfrom=dict2,adj.警告的
alas,[əˈlæs],[əˈlæs],https://dict.youdao.com/w/eng/alas/#keyfrom=dict2,int.唉，哎呀
album,[ˈælbəm],[ˈælbəm],https://dict.youdao.com/w/eng/album/#keyfrom=dict2,n.相册，地图册
alcohol,[ˈælkəhɒl],[ˈælkəhɔːl],https://dict.youdao.com/w/eng/alcohol/#keyfrom=dict2,n.酒精
alcoholic,[ˌælkəˈhɒlɪk],[ˌælkəˈhɑːlɪk],https://dict.youdao.com/w/eng/alcoholic/#keyfrom=dict2,adj.含酒精的
alcoholism,[ˈælkəhɒlɪzəm],[ˈælkəhɑːlɪzəm],https://dict.youdao.com/w/eng/alcoholism/#keyfrom=dict2,n.嗜酒者，酒鬼
ale,[eɪl],[eɪl],https://dict.youdao.com/w/eng/ale/#keyfrom=dict2,n.淡啤酒
alert,[əˈlɜːt],[əˈlɜːrt],https://dict.youdao.com/w/eng/alert/#keyfrom=dict2,adj.警惕的，灵活的
algebra,[ˈældʒɪbrə],[ˈældʒɪbrə],https://dict.youdao.com/w/eng/algebra/#keyfrom=dict2,n.代数
alien,[ˈeɪliən],[ˈeɪliən],https://dict.youdao.com/w/eng/alien/#keyfrom=dict2,adj.异国的，异样的
alienate,[ˈeɪliəneɪt],[ˈeɪliəneɪt],https://dict.youdao.com/w/eng/alienate/#keyfrom=dict2,v.疏远，转让，挪用
alienation,[ˌeɪliəˈneɪʃ(ə)n],[ˌeɪliəˈneɪʃ(ə)n],https://dict.youdao.com/w/eng/alienation/#keyfrom=dict2,n.异化
alignment,[əˈlaɪnmənt],[əˈlaɪnmənt],https://dict.youdao.com/w/eng/alignment/#keyfrom=dict2,n.对准，准线
alike,[əˈlaɪk],[əˈlaɪk],https://dict.youdao.com/w/eng/alike/#keyfrom=dict2,adj.相象的
alive,[əˈlaɪv],[əˈlaɪv],https://dict.youdao.com/w/eng/alive/#keyfrom=dict2,adj.活着的，有生命的
all,[ɔːl],[ɔːl],https://dict.youdao.com/w/eng/all/#keyfrom=dict2,adj.所有的 n.一切
allergic,[əˈlɜːdʒɪk],[əˈlɜːrdʒɪk],https://dict.youdao.com/w/eng/allergic/#keyfrom=dict2,adj.过敏的，变态的
allergy,[ˈælədʒi],[ˈælərdʒi],https://dict.youdao.com/w/eng/allergy/#keyfrom=dict2,n.反感，过敏
alliance,[əˈlaɪəns],[əˈlaɪəns],https://dict.youdao.com/w/eng/alliance/#keyfrom=dict2,n.联合，同盟
allied,[ˈælaɪd],[ˈælaɪd],https://dict.youdao.com/w/eng/allied/#keyfrom=dict2,adj.同盟的
allocate,[ˈæləkeɪt],[ˈæləkeɪt],https://dict.youdao.com/w/eng/allocate/#keyfrom=dict2,v.分配
allocation,[ˌæləˈkeɪʃ(ə)n],[ˌæləˈkeɪʃ(ə)n],https://dict.youdao.com/w/eng/allocation/#keyfrom=dict2,n.分配
allot,[əˈlɒt],[əˈlɑːt],https://dict.youdao.com/w/eng/allot/#keyfrom=dict2,v.分配，配给
allotment,[əˈlɒtmənt],[əˈlɑːtmənt],https://dict.youdao.com/w/eng/allotment/#keyfrom=dict2,n.分配，份额
allow,[əˈlaʊ],[əˈlaʊ],https://dict.youdao.com/w/eng/allow/#keyfrom=dict2,v.允许，许可
allowance,[əˈlaʊəns],[əˈlaʊəns],https://dict.youdao.com/w/eng/allowance/#keyfrom=dict2,n.补助，津贴
alloy,[ˈælɔɪ],[ˈælɔɪ],https://dict.youdao.com/w/eng/alloy/#keyfrom=dict2,n.合金
ally,[ˈælaɪ],[ˈælaɪ],https://dict.youdao.com/w/eng/ally/#keyfrom=dict2,n.同盟者 v.结盟
almost,[ˈɔːlməʊst],[ˈɔːlmoʊst],https://dict.youdao.com/w/eng/almost/#keyfrom=dict2,adv.几乎，差不多
alone,[əˈləʊn],[əˈloʊn],https://dict.youdao.com/w/eng/alone/#keyfrom=dict2,adj.单独的，仅仅
along,[əˈlɒŋ],[əˈlɔːŋ],https://dict.youdao.com/w/eng/along/#keyfrom=dict2,prep.沿着 adv.一起
alongside,[əˌlɒŋˈsaɪd],[əˌlɔːŋˈsaɪd],https://dict.youdao.com/w/eng/alongside/#keyfrom=dict2,prep.在旁边
aloud,[əˈlaʊd],[əˈlaʊd],https://dict.youdao.com/w/eng/aloud/#keyfrom=dict2,adv.大声地
alphabet,[ˈælfəbet],[ˈælfəbet],https://dict.youdao.com/w/eng/alphabet/#keyfrom=dict2,n.字母表
also,[ˈɔːlsəʊ],[ˈɔːlsoʊ],https://dict.youdao.com/w/eng/also/#keyfrom=dict2,adv.也
alter,[ˈɔːltə(r)],[ˈɔːltər],https://dict.youdao.com/w/eng/alter/#keyfrom=dict2,v.改变，变动
alternate,[ɔːlˈtɜːnət],[ˈɔːltərnət],https://dict.youdao.com/w/eng/alternate/#keyfrom=dict2,v.轮流，交替
alternation,[ˌɔːltəˈneɪʃn],[ˌɔːltərˈneɪʃn],https://dict.youdao.com/w/eng/alternation/#keyfrom=dict2,n.改变，变更
alternative,[ɔːlˈtɜːnətɪv],[ɔːlˈtɜːrnətɪv],https://dict.youdao.com/w/eng/alternative/#keyfrom=dict2,n. & v.两者取一
although,[ɔːlˈðəʊ],[ɔːlˈðoʊ],https://dict.youdao.com/w/eng/although/#keyfrom=dict2,conj.虽然
altitude,[ˈæltɪtjuːd],[ˈæltɪtuːd],https://dict.youdao.com/w/eng/altitude/#keyfrom=dict2,n.高度
altogether,[ˌɔːltəˈɡeðə(r)],[ˌɔːltəˈɡeðər],https://dict.youdao.com/w/eng/altogether/#keyfrom=dict2,adv.全部地，总共
aluminum,[əˈluːmɪnəm],[əˈluːmɪnəm],https://dict.youdao.com/w/eng/aluminum/#keyfrom=dict2,n.铝
always,[ˈɔːlweɪz],[ˈɔːlweɪz],https://dict.youdao.com/w/eng/always/#keyfrom=dict2,adv.总是，始终
amateur,[ˈæmətə(r)],[ˈæmətər],https://dict.youdao.com/w/eng/amateur/#keyfrom=dict2,adj.业余的
amaze,[əˈmeɪz],[əˈmeɪz],https://dict.youdao.com/w/eng/amaze/#keyfrom=dict2,v.使惊叹
amazement,[əˈmeɪzmənt],[əˈmeɪzmənt],https://dict.youdao.com/w/eng/amazement/#keyfrom=dict2,n.惊奇，诧异
ambassador,[æmˈbæsədə(r)],[æmˈbæsədər],https://dict.youdao.com/w/eng/ambassador/#keyfrom=dict2,n.大使
ambient,[ˈæmbiənt],[ˈæmbiənt],https://dict.youdao.com/w/eng/ambient/#keyfrom=dict2,adj.周围的，包围着的
ambiguity,[ˌæmbɪˈɡjuːəti; ˌæmbɪˈɡjuːɪti],[ˌæmbɪˈɡjuːəti; ˌæmbɪˈɡjuːɪti],https://dict.youdao.com/w/eng/ambiguity/#keyfrom=dict2,n.歧义性，意义不明处
ambiguous,[æmˈbɪɡjuəs],[æmˈbɪɡjuəs],https://dict.youdao.com/w/eng/ambiguous/#keyfrom=dict2,adj.模棱两可的
ambition,[æmˈbɪʃn],[æmˈbɪʃ(ə)n],https://dict.youdao.com/w/eng/ambition/#keyfrom=dict2,n.抱负，野心
ambitious,[æmˈbɪʃəs],[æmˈbɪʃəs],https://dict.youdao.com/w/eng/ambitious/#keyfrom=dict2,adj.雄心勃勃的
ambulance,[ˈæmbjələns],[ˈæmbjələns],https://dict.youdao.com/w/eng/ambulance/#keyfrom=dict2,n.救护车
amend,[əˈmend],[əˈmend],https://dict.youdao.com/w/eng/amend/#keyfrom=dict2,v.修改，更正
amendment,[əˈmendmənt],[əˈmendmənt],https://dict.youdao.com/w/eng/amendment/#keyfrom=dict2,n.修改(通知书)
amends,[əˈmendz],[əˈmendz],https://dict.youdao.com/w/eng/amends/#keyfrom=dict2,n.赔偿
America,[əˈmerɪkə],[əˈmerɪkə],https://dict.youdao.com/w/eng/America/#keyfrom=dict2,n.美国，美洲
American,[əˈmerɪkən],[əˈmerɪkən],https://dict.youdao.com/w/eng/American/#keyfrom=dict2,adj.美国的 n.美国人
amiable,[ˈeɪmiəb(ə)l],[ˈeɪmiəb(ə)l],https://dict.youdao.com/w/eng/amiable/#keyfrom=dict2,adj.和蔼的，亲切的
amicable,[ˈæmɪkəbl],[ˈæmɪkəb(ə)l],https://dict.youdao.com/w/eng/amicable/#keyfrom=dict2,adj.友好的，和睦的
amid,[əˈmɪd],[əˈmɪd],https://dict.youdao.com/w/eng/amid/#keyfrom=dict2,prep.在之间
ammunition,[ˌæmjuˈnɪʃn],[ˌæmjuˈnɪʃn],https://dict.youdao.com/w/eng/ammunition/#keyfrom=dict2,n.弹药
among,[əˈmʌŋ],[əˈmʌŋ],https://dict.youdao.com/w/eng/among/#keyfrom=dict2,prep.在之中
amount,[əˈmaʊnt],[əˈmaʊnt],https://dict.youdao.com/w/eng/amount/#keyfrom=dict2,n.数量，总数 v.合计
ampere,[ˈæmpeə(r)],[ˈæmpɪr],https://dict.youdao.com/w/eng/ampere/#keyfrom=dict2,n.【电】安培
ample,[ˈæmpl],[ˈæmp(ə)l],https://dict.youdao.com/w/eng/ample/#keyfrom=dict2,adj.宽大的，充裕的
amplification,[ˌæmplɪfɪˈkeɪʃn],[ˌæmplɪfɪˈkeɪʃn],https://dict.youdao.com/w/eng/amplification/#keyfrom=dict2,n.放大
amplifier,[ˈæmplɪfaɪə(r)],[ˈæmplɪfaɪər],https://dict.youdao.com/w/eng/amplifier/#keyfrom=dict2,n.放大器，扩音机
amplify,[ˈæmplɪfaɪ],[ˈæmplɪfaɪ],https://dict.youdao.com/w/eng/amplify/#keyfrom=dict2,v.详述，放大
amuse,[əˈmjuːz],[əˈmjuːz],https://dict.youdao.com/w/eng/amuse/#keyfrom=dict2,v.逗乐，给娱乐
amusement,[əˈmjuːzmənt],[əˈmjuːzmənt],https://dict.youdao.com/w/eng/amusement/#keyfrom=dict2,n.娱乐，乐趣
analogue,[ˈænəlɒɡ],[ˈænəlɔːɡ],https://dict.youdao.com/w/eng/analogue/#keyfrom=dict2,n.模拟，类似物
analogy,[əˈnælədʒi],[əˈnælədʒi],https://dict.youdao.com/w/eng/analogy/#keyfrom=dict2,n.类似，类推
analysis,[əˈnæləsɪs],[əˈnæləsɪs],https://dict.youdao.com/w/eng/analysis/#keyfrom=dict2,n.分析，分解
analytical,[ˌænəˈlɪtɪk(ə)l],[ˌænəˈlɪtɪkl],https://dict.youdao.com/w/eng/analytical/#keyfrom=dict2,adj.分析的，解析的
analyze,[ˈænəlaɪz],[ˈænəlaɪz],https://dict.youdao.com/w/eng/analyze/#keyfrom=dict2,v.分析，分解
ancestor,[ˈænsestə(r)],[ˈænsestər],https://dict.youdao.com/w/eng/ancestor/#keyfrom=dict2,n.祖先，祖宗
anchor,[ˈæŋkə(r)],[ˈæŋkər],https://dict.youdao.com/w/eng/anchor/#keyfrom=dict2,n.锚 v.停泊
ancient,[ˈeɪnʃənt],[ˈeɪnʃənt],https://dict.youdao.com/w/eng/ancient/#keyfrom=dict2,adj.古老的，古代的
and,[ænd; ənd],[ænd; ənd],https://dict.youdao.com/w/eng/and/#keyfrom=dict2,conj.和，与，而
anecdote,[ˈænɪkdəʊt],[ˈænɪkdoʊt],https://dict.youdao.com/w/eng/anecdote/#keyfrom=dict2,n.轶事，轶闻
angel,[ˈeɪndʒl],[ˈeɪndʒl],https://dict.youdao.com/w/eng/angel/#keyfrom=dict2,n.天命，安琪儿
anger,[ˈæŋɡə(r)],[ˈæŋɡər],https://dict.youdao.com/w/eng/anger/#keyfrom=dict2,n.生气，愤怒
angle,[ˈæŋɡ(ə)l],[ˈæŋɡ(ə)l],https://dict.youdao.com/w/eng/angle/#keyfrom=dict2,n.角，角度
angry,[ˈæŋɡri],[ˈæŋɡri],https://dict.youdao.com/w/eng/angry/#keyfrom=dict2,adj.生气的，愤怒的
angular,[ˈæŋɡjələ(r)],[ˈæŋɡjələr],https://dict.youdao.com/w/eng/angular/#keyfrom=dict2,adj.角状的
animal,[ˈænɪm(ə)l],[ˈænɪm(ə)l],https://dict.youdao.com/w/eng/animal/#keyfrom=dict2,n.动物
animate,[ˈænɪmeɪt],[ˈænɪmeɪt],https://dict.youdao.com/w/eng/animate/#keyfrom=dict2,v.使有活力，激活
animation,[ˌænɪˈmeɪʃ(ə)n],[ˌænɪˈmeɪʃ(ə)n],https://dict.youdao.com/w/eng/animation/#keyfrom=dict2,n.生气，生机
ankle,[ˈæŋk(ə)l],[ˈæŋk(ə)l],https://dict.youdao.com/w/eng/ankle/#keyfrom=dict2,n.踝，踝骨
annex,[ˈæneks],[ˈæneks],https://dict.youdao.com/w/eng/annex/#keyfrom=dict2,n.附录，附件
anniversary,[ˌænɪˈvɜːsəri],[ˌænɪˈvɜːrsəri],https://dict.youdao.com/w/eng/anniversary/#keyfrom=dict2,n.周年纪念日
announce,[əˈnaʊns],[əˈnaʊns],https://dict.youdao.com/w/eng/announce/#keyfrom=dict2,v.宣布，通报
announcement,[əˈnaʊnsmənt],[əˈnaʊnsmənt],https://dict.youdao.com/w/eng/announcement/#keyfrom=dict2,n.通知
announcer,[əˈnaʊnsə(r)],[əˈnaʊnsər],https://dict.youdao.com/w/eng/announcer/#keyfrom=dict2,n.播音员
annoy,[əˈnɔɪ],[əˈnɔɪ],https://dict.youdao.com/w/eng/annoy/#keyfrom=dict2,v.烦扰，使生气
annoyance,[əˈnɔɪəns],[əˈnɔɪəns],https://dict.youdao.com/w/eng/annoyance/#keyfrom=dict2,n.烦恼，麻烦事
annual,[ˈænjuəl],[ˈænjuəl],https://dict.youdao.com/w/eng/annual/#keyfrom=dict2,adj.每年的，年度的
annually,[ˈænjuəli],[ˈænjuəli],https://dict.youdao.com/w/eng/annually/#keyfrom=dict2,adv.每年，年年
another,[əˈnʌðə(r)],[əˈnʌðər],https://dict.youdao.com/w/eng/another/#keyfrom=dict2,pron.另一个
answer,[ˈɑːnsə(r)],[ˈænsər],https://dict.youdao.com/w/eng/answer/#keyfrom=dict2,n.答案 v.答复
ant,[ænt],[ænt],https://dict.youdao.com/w/eng/ant/#keyfrom=dict2,n.蚂蚁
antagonism,[ænˈtæɡənɪzəm],[ænˈtæɡənɪzəm],https://dict.youdao.com/w/eng/antagonism/#keyfrom=dict2,n.对立，敌对
antagonist,[ænˈtæɡənɪst],[ænˈtæɡənɪst],https://dict.youdao.com/w/eng/antagonist/#keyfrom=dict2,n.对手，敌手
Antarctic,[ænˈtɑːktɪk],[ænˈtɑːrktɪk],https://dict.youdao.com/w/eng/Antarctic/#keyfrom=dict2,adj.南极的
antecedent,[ˌæntɪˈsiːd(ə)nt],[ˌæntɪˈsiːd(ə)nt],https://dict.youdao.com/w/eng/antecedent/#keyfrom=dict2,n.触角，天线
antibiotic,[ˌæntibaɪˈɒtɪk],[ˌæntibaɪˈɑːtɪk],https://dict.youdao.com/w/eng/antibiotic/#keyfrom=dict2,adj.抗菌的
anticipate,[ænˈtɪsɪpeɪt],[ænˈtɪsɪpeɪt],https://dict.youdao.com/w/eng/anticipate/#keyfrom=dict2,v.期望，预料
anticipation,[ænˌtɪsɪˈpeɪʃ(ə)n],[ænˌtɪsɪˈpeɪʃn],https://dict.youdao.com/w/eng/anticipation/#keyfrom=dict2,n.期望，预料
antique,[ænˈtiːk],[ænˈtiːk],https://dict.youdao.com/w/eng/antique/#keyfrom=dict2,adj.古老的 n.古玩
antonym,[ˈæntənɪm],[ˈæntənɪm],https://dict.youdao.com/w/eng/antonym/#keyfrom=dict2,n.反义词
antonymous,[ˈænˌtɒnɪməs],[ænˈtɑːnəməs],https://dict.youdao.com/w/eng/antonymous/#keyfrom=dict2,adj.反义的
anxiety,[æŋˈzaɪəti],[æŋˈzaɪəti],https://dict.youdao.com/w/eng/anxiety/#keyfrom=dict2,n.焦虑，担心
anxious,[ˈæŋkʃəs],[ˈæŋkʃəs],https://dict.youdao.com/w/eng/anxious/#keyfrom=dict2,adj.焦急的，切盼的
anxiously,[ˈæŋkʃəsli],[ˈæŋkʃəsli],https://dict.youdao.com/w/eng/anxiously/#keyfrom=dict2,adv.焦急地，急切地
any,[ˈeni],[ˈeni],https://dict.youdao.com/w/eng/any/#keyfrom=dict2,adj.任何，一些
anybody,[ˈenibɒdi],[ˈenibɑːdi],https://dict.youdao.com/w/eng/anybody/#keyfrom=dict2,pron.任何人
anyhow,[ˈenihaʊ],[ˈenihaʊ],https://dict.youdao.com/w/eng/anyhow/#keyfrom=dict2,adv.无论如何
anyone,[ˈeniwʌn],[ˈeniwʌn],https://dict.youdao.com/w/eng/anyone/#keyfrom=dict2,pron.无论谁
anything,[ˈeniθɪŋ],[ˈeniθɪŋ],https://dict.youdao.com/w/eng/anything/#keyfrom=dict2,pron.无论什么
anyway,[ˈeniweɪ],[ˈeniweɪ],https://dict.youdao.com/w/eng/anyway/#keyfrom=dict2,adv.不管怎样
anywhere,[ˈeniweə(r)],[ˈeniwer],https://dict.youdao.com/w/eng/anywhere/#keyfrom=dict2,adv.无论何地
apart,[əˈpɑːt],[əˈpɑːrt],https://dict.youdao.com/w/eng/apart/#keyfrom=dict2,adv.分离，隔开
apartment,[əˈpɑːtmənt],[əˈpɑːrtmənt],https://dict.youdao.com/w/eng/apartment/#keyfrom=dict2,n.套房，公寓
ape,[eɪp],[eɪp],https://dict.youdao.com/w/eng/ape/#keyfrom=dict2,n.猿猴
apologize,[əˈpɒlədʒaɪz],[əˈpɑːlədʒaɪz],https://dict.youdao.com/w/eng/apologize/#keyfrom=dict2,v.道歉
apology,[əˈpɒlədʒi],[əˈpɑːlədʒi],https://dict.youdao.com/w/eng/apology/#keyfrom=dict2,n.道歉
apparatus,[ˌæpəˈreɪtəs],[ˌæpəˈrætəs],https://dict.youdao.com/w/eng/apparatus/#keyfrom=dict2,n.仪器，设备
apparent,[əˈpærənt],[əˈpærənt],https://dict.youdao.com/w/eng/apparent/#keyfrom=dict2,adj.明显的，表面上的
apparently,[əˈpærəntli],[əˈpærəntli],https://dict.youdao.com/w/eng/apparently/#keyfrom=dict2,adj.显然，似乎
appeal,[əˈpiːl],[əˈpiːl],https://dict.youdao.com/w/eng/appeal/#keyfrom=dict2,v. & n.呼吁，上诉
appealing,[əˈpiːlɪŋ],[əˈpiːlɪŋ],https://dict.youdao.com/w/eng/appealing/#keyfrom=dict2,adj.有吸引力的
appear,[əˈpɪə(r)],[əˈpɪr],https://dict.youdao.com/w/eng/appear/#keyfrom=dict2,v.出现，好像
appearance,[əˈpɪərəns],[əˈpɪrəns],https://dict.youdao.com/w/eng/appearance/#keyfrom=dict2,n.出现，外表
appendix,[əˈpendɪks],[əˈpendɪks],https://dict.youdao.com/w/eng/appendix/#keyfrom=dict2,n.附录，盲肠
appetite,[ˈæpɪtaɪt],[ˈæpɪtaɪt],https://dict.youdao.com/w/eng/appetite/#keyfrom=dict2,n.食欲，欲望
applaud,[əˈplɔːd],[əˈplɔːd],https://dict.youdao.com/w/eng/applaud/#keyfrom=dict2,v.称赞，拍手喝彩
applause,[əˈplɔːz],[əˈplɔːz],https://dict.youdao.com/w/eng/applause/#keyfrom=dict2,n.喝彩，欢呼
apple,[ˈæp(ə)l],[ˈæpl],https://dict.youdao.com/w/eng/apple/#keyfrom=dict2,n.苹果
appliance,[əˈplaɪəns],[əˈplaɪəns],https://dict.youdao.com/w/eng/appliance/#keyfrom=dict2,n.用具，器械
applicable,[əˈplɪkəb(ə)l],[ˈæplɪkəblˌəˈplɪkəbl],https://dict.youdao.com/w/eng/applicable/#keyfrom=dict2,adj.生动的，适用的
applicant,[ˈæplɪkənt],[ˈæplɪkənt],https://dict.youdao.com/w/eng/applicant/#keyfrom=dict2,n.申请人
application,[ˌæplɪˈkeɪʃ(ə)n],[ˌæplɪˈkeɪʃn],https://dict.youdao.com/w/eng/application/#keyfrom=dict2,n.申请，应用
apply,[əˈplaɪ],[əˈplaɪ],https://dict.youdao.com/w/eng/apply/#keyfrom=dict2,v.应用，申请
appoint,[əˈpɔɪnt],[əˈpɔɪnt],https://dict.youdao.com/w/eng/appoint/#keyfrom=dict2,v.任命，约定
appointment,[əˈpɔɪntmənt],[əˈpɔɪntmənt],https://dict.youdao.com/w/eng/appointment/#keyfrom=dict2,n.任命，约会
appreciable,[əˈpriːʃəb(ə)l],[əˈpriːʃəb(ə)l],https://dict.youdao.com/w/eng/appreciable/#keyfrom=dict2,adj.可看到的
appreciably,[əˈpriːʃəbli],[əˈpriːʃəbli],https://dict.youdao.com/w/eng/appreciably/#keyfrom=dict2,adv.相当大地
appreciate,[əˈpriːʃieɪt],[əˈpriːʃieɪt],https://dict.youdao.com/w/eng/appreciate/#keyfrom=dict2,v.欣赏，感激
appreciation,[əˌpriːʃiˈeɪʃn],[əˌpriːʃiˈeɪʃ(ə)n],https://dict.youdao.com/w/eng/appreciation/#keyfrom=dict2,n.欣赏，感激
appreciative,[əˈpriːʃətɪv],[əˈpriːʃətɪv],https://dict.youdao.com/w/eng/appreciative/#keyfrom=dict2,adj.感激的
apprentice,[əˈprentɪs],[əˈprentɪs],https://dict.youdao.com/w/eng/apprentice/#keyfrom=dict2,n.学校
apprize,[əˈpraɪz],,https://dict.youdao.com/w/eng/apprize/#keyfrom=dict2,v.通知
approach,[əˈprəʊtʃ],[əˈproʊtʃ],https://dict.youdao.com/w/eng/approach/#keyfrom=dict2,v.接近 n.途径
appropriate,[əˈprəʊpriət],[əˈproʊpriət],https://dict.youdao.com/w/eng/appropriate/#keyfrom=dict2,adj.恰当的 v.拨给
approval,[əˈpruːv(ə)l],[əˈpruːvl],https://dict.youdao.com/w/eng/approval/#keyfrom=dict2,n.同意，批准
approve,[əˈpruːv],[əˈpruːv],https://dict.youdao.com/w/eng/approve/#keyfrom=dict2,v.赞成，批准
approximate,[əˈprɒksɪmət],[əˈprɑːksɪmət],https://dict.youdao.com/w/eng/approximate/#keyfrom=dict2,adj. v.近似，约略
approximately,[əˈprɒksɪmətli],[əˈprɑːksɪmətli],https://dict.youdao.com/w/eng/approximately/#keyfrom=dict2,adv.近乎，大约
approximation,[əˌprɒksɪˈmeɪʃn],[əˌprɑːksɪˈmeɪʃn],https://dict.youdao.com/w/eng/approximation/#keyfrom=dict2,n.近似值
April,[ˈeɪprəl],[ˈeɪprəl],https://dict.youdao.com/w/eng/April/#keyfrom=dict2,n.四月
apt,[æpt],[æpt],https://dict.youdao.com/w/eng/apt/#keyfrom=dict2,adj.恰当的，易于的
aptitude,[ˈæptɪtjuːd],[ˈæptɪtuːd],https://dict.youdao.com/w/eng/aptitude/#keyfrom=dict2,n.才智，天资
Arab,[ˈærəb],[ˈærəb],https://dict.youdao.com/w/eng/Arab/#keyfrom=dict2,n.阿拉伯
Arabian,[əˈreɪbiən],[əˈreɪbiən],https://dict.youdao.com/w/eng/Arabian/#keyfrom=dict2,n.阿拉伯人，阿拉伯语
Arabic,[ˈærəbɪk],[ˈærəbɪk],https://dict.youdao.com/w/eng/Arabic/#keyfrom=dict2,adj.阿拉伯的
arbitrary,[ˈɑːbɪtrəri],[ˈɑːrbɪtreri],https://dict.youdao.com/w/eng/arbitrary/#keyfrom=dict2,adj.专横的，任意的
arbitrate,[ˈɑːbɪtreɪt],[ˈɑːrbɪtreɪt],https://dict.youdao.com/w/eng/arbitrate/#keyfrom=dict2,v.仲裁
arbitration,[ˌɑːbɪˈtreɪʃn],[ˌɑːrbɪˈtreɪʃn],https://dict.youdao.com/w/eng/arbitration/#keyfrom=dict2,n.仲裁
arbitrator,[ˈɑːbɪtreɪtə(r)],[ˈɑːrbɪtreɪtər],https://dict.youdao.com/w/eng/arbitrator/#keyfrom=dict2,n.仲裁员
arc,[ɑːk],[ɑːrk],https://dict.youdao.com/w/eng/arc/#keyfrom=dict2,n.弧
arch,[ɑːtʃ],[ɑːrtʃ],https://dict.youdao.com/w/eng/arch/#keyfrom=dict2,n.拱门，弓形
archaeologist,[ˌɑːkiˈɒlədʒɪst],[ˌɑːrkiˈɑːlədʒɪst],https://dict.youdao.com/w/eng/archaeologist/#keyfrom=dict2,n.考古学家
